Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,2155109,2021-09-29,0.06509999999999999,21012312,HCAR
Blackrock Inc.,2112000,2021-09-29,0.0638,20592000,HCAR
"Castle Creek Arbitrage, LLC",1559973,2021-09-29,0.0471,15209736,HCAR
"Aristeia Capital, LLC",1550000,2021-09-29,0.046799999999999994,15112500,HCAR
Hsbc Holdings Plc,1426080,2021-09-29,0.0431,13904280,HCAR
Periscope Capital Inc.,1351282,2021-09-29,0.0408,13174999,HCAR
Citadel Advisors LLC,909514,2021-09-29,0.0275,8867761,HCAR
Shaolin Capital Management LLC,892797,2021-09-29,0.027000000000000003,8704770,HCAR
"Ratan Capital Management, LP",848980,2021-09-29,0.0256,8277555,HCAR
Hudson Bay Capital Management Lp,802996,2021-09-29,0.0242,7829211,HCAR
