Holder,Shares,Date Reported,% Out,Value,ABV
Millennium Management LLC,20256,2021-09-29,0.0005,52868,QH
"Renaissance Technologies, LLC",10901,2021-09-29,0.0003,28451,QH
UBS Group AG,8800,2021-09-29,0.0002,22968,QH
Morgan Stanley,5765,2021-09-29,0.0002,15046,QH
