Holder,Shares,Date Reported,% Out,Value,ABV
Capital World Investors,610765,2021-09-29,0.0814,46576938,BBSI
Blackrock Inc.,538376,2021-09-29,0.0717,41056553,BBSI
"American Century Companies, Inc.",515133,2021-09-29,0.06860000000000001,39284042,BBSI
"Vanguard Group, Inc. (The)",378847,2021-09-29,0.050499999999999996,28890872,BBSI
Dimensional Fund Advisors LP,252761,2021-09-29,0.0337,19275553,BBSI
JP Morgan Chase & Company,240007,2021-09-29,0.032,18302933,BBSI
"Renaissance Technologies, LLC",237000,2021-09-29,0.0316,18073620,BBSI
"Private Capital Management, Inc.",207590,2021-09-29,0.0277,15830813,BBSI
"FMR, LLC",189571,2021-09-29,0.0253,14456684,BBSI
"Pacific Ridge Capital Partners, LLC",164493,2021-09-29,0.0219,12544236,BBSI
