Holder,Shares,Date Reported,% Out,Value,ABV
"Greenlight Capital, Inc.",2727027,2021-09-29,0.0833,9844567,NBSE
"Vanguard Group, Inc. (The)",1366330,2021-09-29,0.0418,4932451,NBSE
"Point72 Asset Management, L.P.",1250000,2021-09-29,0.0382,4512500,NBSE
"Sio Capital Management, LLC",906445,2021-09-29,0.0277,3272266,NBSE
Polar Asset Management Partners Inc.,634618,2021-09-29,0.0194,2290970,NBSE
Jacob Asset Management of New York LLC,407500,2021-09-29,0.0125,1471075,NBSE
"Renaissance Technologies, LLC",391193,2021-09-29,0.012,1412206,NBSE
Gsa Capital Partners Llp,351178,2021-09-29,0.010700000000000001,1267752,NBSE
Prelude Capital Management LLC,311000,2021-09-29,0.0095,1122710,NBSE
"Geode Capital Management, LLC",239819,2021-09-29,0.0073,865746,NBSE
