Holder,Shares,Date Reported,% Out,Value,ABV
"Guggenheim Capital, LLC",506872,2021-09-29,0.0227,5580660,PZC
UBS Group AG,248243,2021-09-29,0.0111,2733155,PZC
Morgan Stanley,165311,2021-09-29,0.0074,1820074,PZC
"Advisors Asset Management, Inc.",83036,2021-09-29,0.0037,914226,PZC
"Hennion & Walsh Asset Management, Inc.",74482,2021-09-29,0.0033,820046,PZC
"Golden State Wealth Management, LLC",72601,2021-09-29,0.0032,799337,PZC
Bank of America Corporation,51743,2021-09-29,0.0023,569690,PZC
"Camden Capital, LLC",50000,2021-09-29,0.0022,550500,PZC
"Strategic Wealth Advisors Group, LLC",48224,2021-09-29,0.0022,530946,PZC
Wells Fargo & Company,33248,2021-09-29,0.0015,366060,PZC
