Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4873898,2021-09-29,0.1475,371147332,INDB
"Vanguard Group, Inc. (The)",3616319,2021-09-29,0.1094,275382691,INDB
Victory Capital Management Inc.,1876544,2021-09-29,0.056799999999999996,142898825,INDB
State Street Corporation,1808145,2021-09-29,0.0547,137690241,INDB
"Silvercrest Asset Management Group, LLC",1633045,2021-09-29,0.049400000000000006,124356376,INDB
"Champlain Investment Partners, LLC",1538598,2021-09-29,0.0466,117164237,INDB
Dimensional Fund Advisors LP,1015406,2021-09-29,0.030699999999999998,77323166,INDB
Macquarie Group Limited,749061,2021-09-29,0.0227,57040995,INDB
Price (T.Rowe) Associates Inc,703102,2021-09-29,0.0213,53541217,INDB
"Goldman Sachs Group, Inc.",698503,2021-09-29,0.021099999999999997,53191003,INDB
