Holder,Shares,Date Reported,% Out,Value,ABV
HGC Investment Management Inc.,2273125,2021-09-29,0.054900000000000004,21981118,JOFF
Polar Asset Management Partners Inc.,1699998,2021-09-29,0.041100000000000005,16438980,JOFF
"Saba Capital Management, L.P.",1614949,2021-09-29,0.039,15616556,JOFF
Senvest Management LLC,1506325,2021-09-29,0.0364,14566162,JOFF
Marshall Wace LLP,1448465,2021-09-29,0.035,14006656,JOFF
"Wellington Management Group, LLP",1256468,2021-09-29,0.030299999999999997,12150045,JOFF
Periscope Capital Inc.,1172649,2021-09-29,0.028300000000000002,11339515,JOFF
"Oribel Capital Management, LP",1117230,2021-09-29,0.027000000000000003,10803614,JOFF
Bank of Montreal/Can/,1080000,2021-09-29,0.026099999999999998,10443600,JOFF
Citadel Advisors LLC,837217,2021-09-29,0.0202,8095888,JOFF
