Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",1648993,2021-09-29,0.0472,28577048,PERI
"Private Capital Management, Inc.",1512652,2021-09-29,0.0433,26214259,PERI
Acadian Asset Management. LLC,1353411,2021-09-29,0.0387,23454612,PERI
"Driehaus Capital Management, LLC",1244838,2021-09-29,0.0356,21573042,PERI
Victory Capital Management Inc.,951012,2021-09-29,0.027200000000000002,16481037,PERI
Meitav Dash Investments Ltd,906608,2021-09-29,0.0259,15711516,PERI
"Vanguard Group, Inc. (The)",796209,2021-09-29,0.022799999999999997,13798301,PERI
"Federated Hermes, Inc.",700000,2021-09-29,0.02,12131000,PERI
Ophir Asset Management Pty Ltd,656018,2021-09-29,0.018799999999999997,11368791,PERI
Phoenix Holdings Ltd.,516085,2021-09-29,0.0148,8943753,PERI
