Holder,Shares,Date Reported,% Out,Value,ABV
"Baird Financial Group, Inc.",2324778,2021-09-29,0.0437,11112438,PXLW
"Vanguard Group, Inc. (The)",2096431,2021-09-29,0.0394,10020940,PXLW
"Shaw D.E. & Co., Inc.",1515584,2021-09-29,0.0285,7244491,PXLW
Assenagon Asset Management S.A.,1483674,2021-09-29,0.0279,7091961,PXLW
Millennium Management LLC,1195764,2021-09-29,0.0225,5715751,PXLW
"Two Sigma Investments, LP",1048592,2021-09-29,0.0197,5012269,PXLW
"Two Sigma Advisers, LP",956200,2021-09-29,0.018000000000000002,4570636,PXLW
Marshall Wace LLP,955788,2021-09-29,0.018000000000000002,4568666,PXLW
Dimensional Fund Advisors LP,884372,2021-09-29,0.0166,4227298,PXLW
Blackrock Inc.,746038,2021-09-29,0.013999999999999999,3566061,PXLW
