Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4854496,2021-09-29,0.1543,168256831,SWM
"Vanguard Group, Inc. (The)",3506220,2021-09-29,0.1115,121525585,SWM
"Cooke & Bieler, Inc",2837517,2021-09-29,0.0902,98348339,SWM
Wells Fargo & Company,1687114,2021-09-29,0.0536,58475371,SWM
Dimensional Fund Advisors LP,1624606,2021-09-29,0.0516,56308843,SWM
State Street Corporation,1312712,2021-09-29,0.0417,45498597,SWM
Lsv Asset Management,1280409,2021-09-29,0.0407,44378975,SWM
Boston Partners,1136429,2021-09-29,0.0361,39388629,SWM
"ETF Managers Group, LLC",1090884,2021-09-29,0.0347,37810039,SWM
Bank Of New York Mellon Corporation,667388,2021-09-29,0.0212,23131668,SWM
