Holder,Shares,Date Reported,% Out,Value,ABV
SIT Investment Associates Inc,12824109,2021-09-29,0.1106,46423274,MIN
"Centaurus Financial, Inc.",10273988,2021-09-29,0.0886,37191836,MIN
Wells Fargo & Company,5181304,2021-09-29,0.0447,18756320,MIN
"1607 Capital Partners, LLC",2699259,2021-09-29,0.0233,9771317,MIN
Parametric Portfolio Associates,2307896,2021-09-29,0.0199,8354583,MIN
Invesco Ltd.,1419446,2021-09-29,0.012199999999999999,5138394,MIN
Morgan Stanley,994113,2021-09-29,0.0086,3598689,MIN
"Evoke Wealth, LLC",735333,2021-09-29,0.0063,2661905,MIN
Bank of America Corporation,566037,2021-09-29,0.0049,2049053,MIN
UBS Group AG,338577,2021-09-29,0.0029,1225648,MIN
