Holder,Shares,Date Reported,% Out,Value,ABV
"Aristeia Capital, LLC",2553525,2021-09-29,0.07400000000000001,25203291,GMBT
Weiss Asset Management LP,1634512,2021-09-29,0.047400000000000005,16132633,GMBT
Adage Capital Partners GP L.L.C.,1283222,2021-09-29,0.037200000000000004,12665401,GMBT
Marshall Wace LLP,1030646,2021-09-29,0.029900000000000003,10172476,GMBT
Citadel Advisors LLC,989378,2021-09-29,0.0287,9765160,GMBT
Hsbc Holdings Plc,963545,2021-09-29,0.0279,9510189,GMBT
Omni Partners US LLC,921085,2021-09-29,0.026699999999999998,9091108,GMBT
"Luxor Capital Group, LP",887268,2021-09-29,0.025699999999999997,8757335,GMBT
Millennium Management LLC,815623,2021-09-29,0.0236,8050199,GMBT
Taconic Capital Advisors Lp,673617,2021-09-29,0.0195,6648599,GMBT
