Holder,Shares,Date Reported,% Out,Value,ABV
"Viking Global Investors, L.P.",3937914,2021-09-29,0.1225,106205540,FDMT
BVF Inc.,2005862,2021-09-29,0.062400000000000004,54098098,FDMT
Janus Henderson Group PLC,1521103,2021-09-29,0.0473,41024147,FDMT
Blackrock Inc.,1438363,2021-09-29,0.044800000000000006,38792650,FDMT
"Casdin Capital, LLC",1115455,2021-09-29,0.0347,30083821,FDMT
"Aquilo Capital Management, LLC",1099944,2021-09-29,0.0342,29665489,FDMT
"FMR, LLC",1021973,2021-09-29,0.0318,27562611,FDMT
ArrowMark Colorado Holdings LLC,1003447,2021-09-29,0.031200000000000002,27062965,FDMT
"Vanguard Group, Inc. (The)",945977,2021-09-29,0.0294,25512999,FDMT
Octagon Capital Advisors LP,831267,2021-09-29,0.0259,22419270,FDMT
