Holder,Shares,Date Reported,% Out,Value,ABV
Nan Fung Group Holdings Limited,493584,2021-09-29,0.025,8795666,RANI
"Vanguard Group, Inc. (The)",283213,2021-09-29,0.0144,5046855,RANI
Caas Capital Management LP,75000,2021-09-29,0.0038,1336500,RANI
"Goldman Sachs Group, Inc.",60649,2021-09-29,0.0031,1080765,RANI
Squarepoint Ops LLC,50000,2021-09-29,0.0025,891000,RANI
Stifel Financial Corporation,37950,2021-09-29,0.0019,676269,RANI
Millennium Management LLC,28996,2021-09-29,0.0015,516708,RANI
"Geode Capital Management, LLC",21639,2021-09-29,0.0011,385606,RANI
State Street Corporation,19700,2021-09-29,0.001,351054,RANI
Northern Trust Corporation,11430,2021-09-29,0.0006,203682,RANI
