Holder,Shares,Date Reported,% Out,Value,ABV
Weiss Asset Management LP,2102600,2021-09-29,0.0701,21215234,DCRDU
Adage Capital Partners GP L.L.C.,1800000,2021-09-29,0.06,18162000,DCRDU
Citadel Advisors LLC,1780202,2021-09-29,0.0593,17962238,DCRDU
Polar Asset Management Partners Inc.,1200000,2021-09-29,0.04,12108000,DCRDU
"Highbridge Capital Management, LLC.",1161490,2021-09-29,0.0387,11719434,DCRDU
HGC Investment Management Inc.,1050000,2021-09-29,0.035,10594500,DCRDU
"MMCAP International, Inc. SPC",1000000,2021-09-29,0.0333,10090000,DCRDU
Macquarie Group Limited,1000000,2021-09-29,0.0333,10090000,DCRDU
Fir Tree Capital Management LLP,1000000,2021-09-29,0.0333,10090000,DCRDU
"Shaw D.E. & Co., Inc.",1000000,2021-09-29,0.0333,10090000,DCRDU
