Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",3155727,2021-09-29,0.0189,26508106,HUT
Invesco Ltd.,2804493,2021-09-29,0.0168,23557741,HUT
"Point72 Asset Management, L.P.",1967200,2021-09-29,0.0118,16524480,HUT
Point72 Asia (Hong Kong) Ltd,1771988,2021-09-29,0.0106,14884699,HUT
Marshall Wace LLP,1558122,2021-09-29,0.009300000000000001,13088224,HUT
"Susquehanna International Group, LLP",1505122,2021-09-29,0.009000000000000001,12643024,HUT
"Mirae Asset Global Investments Co., Ltd.",1474855,2021-09-29,0.0088,12388782,HUT
"Wellington Management Group, LLP",1033238,2021-09-29,0.0062,8679199,HUT
Marshall Wace North America L.p.,973577,2021-09-29,0.0058,8178046,HUT
"Group One Trading, L.P.",931556,2021-09-29,0.005600000000000001,7825070,HUT
