Holder,Shares,Date Reported,% Out,Value,ABV
Invesco Ltd.,5801379,2021-09-29,0.1707,122873207,GLP
Pallas Capital Advisors Llc,1064128,2021-09-29,0.0313,22538231,GLP
Proficio Capital Partners LLC,270000,2021-09-29,0.0079,5718600,GLP
Cerity Partners LLC,241762,2021-09-29,0.0070999999999999995,5120519,GLP
Royal Bank of Canada,198416,2021-09-29,0.0058,4202450,GLP
Morgan Stanley,188148,2021-09-29,0.0055000000000000005,3984974,GLP
First Trust Advisors Lp,165072,2021-09-29,0.0049,3496224,GLP
"Arrowstreet Capital, Limited Partnership",127681,2021-09-29,0.0038,2704283,GLP
"Bramshill Investments, Llc",118049,2021-09-29,0.0034999999999999996,2500277,GLP
"Goldman Sachs Group, Inc.",107102,2021-09-29,0.0032,2268420,GLP
