Holder,Shares,Date Reported,% Out,Value,ABV
Enstar Group Limited,3764580,2021-09-29,0.6164999999999999,66256608,EIC
Bard Associates Inc.,120655,2021-09-29,0.019799999999999998,2123528,EIC
"Global Endowment Management, LP",93652,2021-09-29,0.015300000000000001,1648275,EIC
"Black Swift Group, LLC",19664,2021-09-29,0.0032,346086,EIC
Royce & Associates LP,19385,2021-09-29,0.0032,341176,EIC
UBS Group AG,10055,2021-09-29,0.0016,176968,EIC
"Lindbrook Capital, Llc",4000,2021-09-29,0.0007000000000000001,70400,EIC
"PSI Advisors, LLC",1948,2021-09-29,0.0003,34284,EIC
Morgan Stanley,1250,2021-09-29,0.0002,22000,EIC
Royal Bank of Canada,1000,2021-09-29,0.0002,17600,EIC
