Holder,Shares,Date Reported,% Out,Value,ABV
Lazard Asset Management LLC,2894573,2021-09-29,0.1501,54678483,ASA
City of London Investment Management Co. Limited,906573,2021-09-29,0.047,17125163,ASA
Morgan Stanley,846284,2021-09-29,0.043899999999999995,15986304,ASA
Uncommon Cents Investing LLC,576619,2021-09-29,0.029900000000000003,10892332,ASA
"Raymond James & Associates, Inc.",551144,2021-09-29,0.0286,10411110,ASA
Royce & Associates LP,370971,2021-09-29,0.0192,7007642,ASA
Matisse Capital,310248,2021-09-29,0.0161,5860584,ASA
Peapack Gladstone Financial Corp.,235976,2021-09-29,0.012199999999999999,4457586,ASA
"WS Management, LLP",190134,2021-09-29,0.009899999999999999,3591631,ASA
1832 Asset Management L.P.,124000,2021-09-29,0.0064,2342360,ASA
