Holder,Shares,Date Reported,% Out,Value,ABV
Adage Capital Partners GP L.L.C.,2000000,2021-09-29,0.057999999999999996,19540000,COLI
Marshall Wace LLP,1133642,2021-09-29,0.0329,11075682,COLI
"Castle Creek Arbitrage, LLC",1000065,2021-09-29,0.028999999999999998,9770635,COLI
Millennium Management LLC,915686,2021-09-29,0.0265,8946252,COLI
Davidson Kempner Capital Management LP,800000,2021-09-29,0.0232,7816000,COLI
"Guggenheim Capital, LLC",779415,2021-09-29,0.0226,7614884,COLI
Periscope Capital Inc.,769000,2021-09-29,0.0223,7513130,COLI
Citadel Advisors LLC,766202,2021-09-29,0.0222,7485793,COLI
RP Investment Advisors LP,665308,2021-09-29,0.019299999999999998,6500059,COLI
"Arena Capital Advisors, LLC- CA",595169,2021-09-29,0.0173,5814801,COLI
