Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,5704349,2021-09-29,0.0552,102792368,RVT
Bank of America Corporation,3525048,2021-09-29,0.0341,63521364,RVT
Parametric Portfolio Associates,2785226,2021-09-29,0.027000000000000003,50189772,RVT
Wells Fargo & Company,2178062,2021-09-29,0.021099999999999997,39248677,RVT
"Raymond James & Associates, Inc.",1516870,2021-09-29,0.0147,27333997,RVT
"Raymond James Financial Services Advisors, Inc.",1433278,2021-09-29,0.0139,25827669,RVT
UBS Group AG,1335839,2021-09-29,0.0129,24071818,RVT
"Cornerstone Advisors, LLC",809039,2021-09-29,0.0078000000000000005,14578882,RVT
"Advisors Asset Management, Inc.",783445,2021-09-29,0.0076,14117678,RVT
Royal Bank of Canada,766569,2021-09-29,0.0074,13813573,RVT
