Holder,Shares,Date Reported,% Out,Value,ABV
AIGH Capital Management LLC,3370153,2021-09-29,0.09140000000000001,25208744,EMKR
"AWM Investment Company, Inc.",2680094,2021-09-29,0.0727,20047103,EMKR
Cannell Capital LLC,2676347,2021-09-29,0.0726,20019075,EMKR
Blackrock Inc.,2364655,2021-09-29,0.0641,17687619,EMKR
"Neuberger Berman Group, LLC",1978903,2021-09-29,0.0537,14802194,EMKR
"Vanguard Group, Inc. (The)",1760272,2021-09-29,0.04769999999999999,13166834,EMKR
Dimensional Fund Advisors LP,1222850,2021-09-29,0.0332,9146918,EMKR
"Renaissance Technologies, LLC",1038509,2021-09-29,0.0282,7768047,EMKR
"Worth Venture Partners, LLC",793709,2021-09-29,0.0215,5936943,EMKR
Penserra Capital Management LLC,639154,2021-09-29,0.0173,4780871,EMKR
