Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",12997586,2021-09-29,0.1108,589050597,PACW
Blackrock Inc.,9605483,2021-09-29,0.0819,435320489,PACW
"FMR, LLC",6151587,2021-09-29,0.0525,278789922,PACW
State Street Corporation,5401154,2021-09-29,0.0461,244780299,PACW
Cardinal Capital Management LLC,5128032,2021-09-29,0.0437,232402410,PACW
Dimensional Fund Advisors LP,3281763,2021-09-29,0.027999999999999997,148729499,PACW
Wells Fargo & Company,2726902,2021-09-29,0.0233,123583198,PACW
"Goldman Sachs Group, Inc.",2353995,2021-09-29,0.020099999999999996,106683053,PACW
Citadel Advisors LLC,2033454,2021-09-29,0.0173,92156135,PACW
"Davis Capital Partners, LLC",2030000,2021-09-29,0.0173,91999600,PACW
