Holder,Shares,Date Reported,% Out,Value,ABV
SIT Investment Associates Inc,4289307,2021-09-29,0.0701,57004890,WIW
"1607 Capital Partners, LLC",3064140,2021-09-29,0.0501,40722420,WIW
Wells Fargo & Company,2128494,2021-09-29,0.0348,28287685,WIW
Morgan Stanley,2095014,2021-09-29,0.0342,27842736,WIW
"Rivernorth Capital Management, Llc",1908270,2021-09-29,0.031200000000000002,25360908,WIW
Parametric Portfolio Associates,1328760,2021-09-29,0.0217,17659220,WIW
"BFSG, LLC",1091116,2021-12-30,0.0178,14817355,WIW
Invesco Ltd.,980372,2021-09-29,0.016,13029143,WIW
City of London Investment Management Co. Limited,788283,2021-09-29,0.0129,10476281,WIW
"HighTower Advisors, LLC",626883,2021-09-29,0.0102,8331275,WIW
