Holder,Shares,Date Reported,% Out,Value,ABV
"MMCAP International, Inc. SPC",2400000,2021-09-29,0.1009,23520000,IMAQ
"Boothbay Fund Management, LLC",1997871,2021-09-29,0.084,19579135,IMAQ
ATW Spac Management LLC,1997871,2021-09-29,0.084,19579135,IMAQ
Polar Asset Management Partners Inc.,1800000,2021-09-29,0.0756,17640000,IMAQ
"Highbridge Capital Management, LLC.",1710488,2021-09-29,0.0719,16762782,IMAQ
"Shaw D.E. & Co., Inc.",1294296,2021-09-29,0.054400000000000004,12684100,IMAQ
"CVI Holdings, LLC",1200000,2021-09-29,0.0504,11760000,IMAQ
Bank of Montreal/Can/,1000000,2021-09-29,0.042,9800000,IMAQ
Marshall Wace LLP,957466,2021-09-29,0.04019999999999999,9383166,IMAQ
Hudson Bay Capital Management Lp,786082,2021-09-29,0.033,7703603,IMAQ
