Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,7402223,2021-09-29,0.1533,375292706,BRC
"Vanguard Group, Inc. (The)",5320809,2021-09-29,0.11019999999999999,269765016,BRC
State Street Corporation,3815183,2021-09-29,0.079,193429778,BRC
Janus Henderson Group PLC,3325066,2021-09-29,0.0689,168580846,BRC
JP Morgan Chase & Company,2341402,2021-09-29,0.048499999999999995,118709081,BRC
Price (T.Rowe) Associates Inc,2100071,2021-09-29,0.0435,106473599,BRC
"Renaissance Technologies, LLC",1490040,2021-09-29,0.030899999999999997,75545028,BRC
Dimensional Fund Advisors LP,1358383,2021-09-29,0.0281,68870018,BRC
Van Berkom & Associates Inc.,1326547,2021-09-29,0.0275,67255932,BRC
Norges Bank Investment Management,860768,2020-12-30,0.0178,45465765,BRC
