Holder,Shares,Date Reported,% Out,Value,ABV
"Tang Capital Management, LLC",1200000,2021-09-29,0.0858,4884000,RVPH
"Armistice Capital, LLC",630700,2021-09-29,0.0451,2566949,RVPH
"Vanguard Group, Inc. (The)",509056,2021-09-29,0.0364,2071857,RVPH
"Geode Capital Management, LLC",76964,2021-09-29,0.0055000000000000005,313243,RVPH
EMC Capital Management,75835,2021-09-29,0.0054,308648,RVPH
Blackrock Inc.,33470,2021-09-29,0.0024,136222,RVPH
"Susquehanna International Group, LLP",26635,2021-09-29,0.0019,108404,RVPH
Bank of America Corporation,24806,2021-09-29,0.0018,100960,RVPH
HRT Financial LLC,13453,2021-09-29,0.001,54753,RVPH
Northern Trust Corporation,10584,2021-09-29,0.0008,43076,RVPH
