Holder,Shares,Date Reported,% Out,Value,ABV
Bank of America Corporation,2087009,2021-09-29,0.028399999999999998,57288397,EVT
UBS Group AG,1108225,2021-09-29,0.0151,30420776,EVT
Morgan Stanley,812497,2021-09-29,0.0111,22303042,EVT
"Joel Isaacson & Co., LLC",776048,2021-09-29,0.0106,21302517,EVT
Wells Fargo & Company,531137,2021-09-29,0.0072,14579710,EVT
Cohen & Steers Inc.,396030,2021-09-29,0.0054,10871023,EVT
"Stratos Wealth Partners, Ltd.",335043,2021-09-29,0.0046,9196930,EVT
LPL Financial LLC,278078,2021-09-29,0.0038,7633241,EVT
"Formidable Asset Management, LLC",241060,2021-09-29,0.0033,6617097,EVT
"Advisor Group, Inc.",236626,2021-09-29,0.0032,6495383,EVT
