Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",4049748,2021-09-29,0.09449999999999999,131049845,TRS
"Champlain Investment Partners, LLC",3444615,2021-09-29,0.08039999999999999,111467741,TRS
Wasatch Advisors Inc,3347787,2021-09-29,0.0781,108334387,TRS
Blackrock Inc.,3048793,2021-09-29,0.0711,98658941,TRS
"Fiduciary Management, Inc.",2975013,2021-09-29,0.0694,96271420,TRS
"Wellington Management Group, LLP",2776661,2021-09-29,0.06480000000000001,89852749,TRS
Wells Fargo & Company,2612130,2021-09-29,0.060899999999999996,84528526,TRS
Victory Capital Management Inc.,2383150,2021-09-29,0.0556,77118734,TRS
Dimensional Fund Advisors LP,2277785,2021-09-29,0.053099999999999994,73709122,TRS
Massachusetts Financial Services Co.,1757800,2021-09-29,0.040999999999999995,56882408,TRS
