Holder,Shares,Date Reported,% Out,Value,ABV
"Wellington Management Group, LLP",989807,2021-09-29,0.0353,24636296,TKNO
"Redmile Group, LLC",725000,2021-09-29,0.0259,18045250,TKNO
"Vanguard Group, Inc. (The)",718057,2021-09-29,0.0256,17872438,TKNO
"Nicholas Investment Partners, LP",604770,2021-09-29,0.0216,15052725,TKNO
Stephens Investment Management Group,366324,2021-09-29,0.0131,9117804,TKNO
"Pura Vida Investments, LLC",344041,2021-09-29,0.0123,8563180,TKNO
Blackrock Inc.,323896,2021-09-29,0.0116,8061771,TKNO
"Casdin Capital, LLC",300000,2021-09-29,0.010700000000000001,7467000,TKNO
Millennium Management LLC,256344,2021-09-29,0.0092,6380402,TKNO
"Franklin Resources, Inc.",250000,2021-09-29,0.0089,6222500,TKNO
