Holder,Shares,Date Reported,% Out,Value,ABV
"Aristotle Capital Management, LLC",1312709,2021-09-29,0.1207,72934112,BAMR
Connor Clark & Lunn Investment Management Ltd,538035,2021-09-29,0.0495,29893224,BAMR
Royal Bank of Canada,532796,2021-09-29,0.049,29602145,BAMR
"Vanguard Group, Inc. (The)",295263,2021-09-29,0.0271,16404812,BAMR
"Principal Financial Group, Inc.",249310,2021-09-29,0.0229,13851663,BAMR
"Newtyn Management, LLC",225000,2021-09-29,0.0207,12501000,BAMR
BAMCO Inc.,201054,2021-09-29,0.018500000000000003,11170560,BAMR
"TD Asset Management, Inc",188012,2021-09-29,0.0173,10445946,BAMR
CI Investments Inc.,186119,2021-09-29,0.0171,10340771,BAMR
Waratah Capital Advisors Ltd.,149447,2021-09-29,0.0137,8303275,BAMR
