Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2636629,2021-09-29,0.1595,88880763,HVT
"Renaissance Technologies, LLC",1253606,2021-09-29,0.0758,42259058,HVT
Dimensional Fund Advisors LP,1206450,2021-09-29,0.073,40669429,HVT
"Vanguard Group, Inc. (The)",1115782,2021-09-29,0.0675,37613011,HVT
Lsv Asset Management,826347,2021-09-29,0.05,27856157,HVT
State Street Corporation,563127,2021-09-29,0.0341,18983011,HVT
Acadian Asset Management. LLC,492124,2021-09-29,0.0298,16589500,HVT
Northern Trust Corporation,385298,2021-09-29,0.0233,12988395,HVT
"Arrowstreet Capital, Limited Partnership",344225,2021-09-29,0.0208,11603824,HVT
Bank Of New York Mellon Corporation,328618,2021-09-29,0.0199,11077712,HVT
