Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",293596,2021-09-29,0.0236,825004,FWBI
Bank Of New York Mellon Corporation,86307,2021-09-29,0.0069,242522,FWBI
"Geode Capital Management, LLC",47744,2021-09-29,0.0038,134160,FWBI
State Street Corporation,41838,2021-09-29,0.0034000000000000002,117564,FWBI
"Susquehanna Fundamental Investments, LLC",23500,2021-09-29,0.0019,66035,FWBI
"Parsons Capital Management, Inc.",16819,2021-09-29,0.0013,47261,FWBI
"Pensionmark Financial Group, LLC",13090,2021-09-29,0.0011,36782,FWBI
Northern Trust Corporation,11889,2021-09-29,0.001,33408,FWBI
Blackrock Inc.,10944,2021-09-29,0.0009,30752,FWBI
Edmond De Rothschild Holding S.A.,10000,2021-09-29,0.0008,28100,FWBI
