Holder,Shares,Date Reported,% Out,Value,ABV
"Herzfeld (Thomas J.) Advisors, Inc",519503,2021-09-29,0.08470000000000001,2966362,CUBA
City of London Investment Management Co. Limited,109326,2021-09-29,0.0178,624251,CUBA
CSS LLC,77453,2021-09-29,0.0126,442256,CUBA
"Clough Capital Partners, LP",57518,2021-09-29,0.009399999999999999,328427,CUBA
"Shaker Financial Services, LLC",50204,2021-09-29,0.008199999999999999,286664,CUBA
"Twin Focus Capital Partners, LLC",36018,2021-09-29,0.0059,205662,CUBA
Lincoln National Corp,30695,2021-09-29,0.005,175268,CUBA
"Wolverine Asset Management, LLC",27429,2021-09-29,0.0045000000000000005,156619,CUBA
Cambridge Investment Research Advisors Inc.,14544,2021-09-29,0.0024,83046,CUBA
Wells Fargo & Company,10736,2021-09-29,0.0018,61302,CUBA
