Holder,Shares,Date Reported,% Out,Value,ABV
Kepos Capital Lp,309000,2021-09-29,0.0206,3204330,ENVIU
Rockefeller Capital Management L.P.,154589,2021-09-29,0.0103,1603087,ENVIU
HRT Financial LLC,61198,2021-09-29,0.0040999999999999995,634623,ENVIU
MYDA Advisors LLC,48300,2021-09-29,0.0032,500871,ENVIU
Virtu Financial LLC,39750,2021-09-29,0.0027,412207,ENVIU
"BCK Capital Management, LP",26730,2021-09-29,0.0018,277190,ENVIU
Landscape Capital Management LLC,25431,2021-09-29,0.0017000000000000001,263719,ENVIU
"Verition Fund Management, LLC",20769,2021-09-29,0.0014000000000000002,215374,ENVIU
UBS Group AG,20355,2021-09-29,0.0014000000000000002,211081,ENVIU
"DeepCurrents Investment Group, LLC",17731,2021-09-29,0.0012,183870,ENVIU
