Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",2166309,2021-09-29,0.028300000000000002,3617736,DARE
"Geode Capital Management, LLC",566688,2021-09-29,0.0074,946368,DARE
"Polaris Venture Management Co. V, L.L.C.",326240,2021-09-29,0.0043,544820,DARE
"Renaissance Technologies, LLC",324030,2021-09-29,0.0042,541130,DARE
"Goldman Sachs Group, Inc.",255282,2021-09-29,0.0033,426320,DARE
"Jane Street Group, LLC",181582,2021-09-29,0.0024,303241,DARE
State Street Corporation,161330,2021-09-29,0.0021,269421,DARE
Blackrock Inc.,122725,2021-09-29,0.0016,204950,DARE
Founders Financial Securities LLC,98500,2021-09-29,0.0013,164495,DARE
Virtu Financial LLC,93485,2021-09-29,0.0012,156119,DARE
