Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,1255552,2021-09-29,0.057,22838490,LCUT
"Mill Road Capital Management, LLC",1208503,2021-09-29,0.054900000000000004,21982669,LCUT
"Kennedy Capital Management, Inc.",1098375,2021-09-29,0.0499,19979441,LCUT
Blackrock Inc.,884186,2021-09-29,0.04019999999999999,16083343,LCUT
"Pacific Ridge Capital Partners, LLC",604576,2021-09-29,0.0275,10997237,LCUT
"Vanguard Group, Inc. (The)",599947,2021-09-29,0.027200000000000002,10913035,LCUT
JB Capital Partners LP,395859,2021-09-29,0.018000000000000002,7200675,LCUT
"Ameriprise Financial, Inc.",337185,2021-09-29,0.015300000000000001,6133395,LCUT
JP Morgan Chase & Company,323837,2021-09-29,0.0147,5890595,LCUT
"Teton Advisors, Inc",251175,2021-09-29,0.011399999999999999,4568873,LCUT
