Holder,Shares,Date Reported,% Out,Value,ABV
Capital International Investors,2225000,2021-09-29,0.0276,23585000,MNTS
"Vanguard Group, Inc. (The)",1201156,2021-09-29,0.0149,12732253,MNTS
"Highbridge Capital Management, LLC.",620021,2021-09-29,0.0077,6572222,MNTS
"Geode Capital Management, LLC",579777,2021-09-29,0.0072,6145636,MNTS
"Scoggin Management, LP",300000,2021-09-29,0.0037,3180000,MNTS
Blackrock Inc.,210586,2021-09-29,0.0026,2232211,MNTS
State Street Corporation,161400,2021-09-29,0.002,1710840,MNTS
"Susquehanna International Group, LLP",158043,2021-09-29,0.002,1675255,MNTS
"Peak6 Investments, L.P.",93172,2021-09-29,0.0012,987623,MNTS
"Kestra Private Wealth Services, LLC",50580,2021-12-30,0.0006,211424,MNTS
