Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",7822047,2021-09-29,0.1072,1387083594,WSM
Blackrock Inc.,7303714,2021-09-29,0.1001,1295167603,WSM
Capital Research Global Investors,5758353,2021-09-29,0.0789,1021128737,WSM
"Aristotle Capital Management, LLC",5184128,2021-09-29,0.0711,919301418,WSM
"FMR, LLC",4861473,2021-09-29,0.0666,862085007,WSM
"Blackhill Capital, Inc.",4014370,2021-09-29,0.055,711868232,WSM
State Street Corporation,2357432,2021-09-29,0.0323,418043416,WSM
"Select Equity Group, Inc.",1843338,2021-09-29,0.0253,326879127,WSM
"Geode Capital Management, LLC",1142147,2021-09-29,0.015700000000000002,202536927,WSM
Bank Of New York Mellon Corporation,1037654,2021-09-29,0.014199999999999999,184007183,WSM
