Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",12175676,2021-09-29,0.0801,10211252434,BLK
Blackrock Inc.,10120581,2021-09-29,0.0666,8487726461,BLK
Capital World Investors,7740470,2021-09-29,0.051,6491622570,BLK
State Street Corporation,6346388,2021-09-29,0.0418,5322461760,BLK
Bank of America Corporation,5602324,2021-09-29,0.0369,4698445045,BLK
Temasek Holdings (Private) Limited,5092825,2021-09-29,0.0335,4271148614,BLK
"Wellington Management Group, LLP",4253095,2021-09-29,0.027999999999999997,3566900652,BLK
"FMR, LLC",3932956,2021-09-29,0.0259,3298412878,BLK
Capital International Investors,3216421,2021-09-29,0.0212,2697483635,BLK
Wells Fargo & Company,2524872,2021-09-29,0.0166,2117509151,BLK
