Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",125679,2021-09-29,0.027999999999999997,4019214,UNB
"FMR, LLC",97213,2021-09-29,0.0217,3108871,UNB
Spears Abacus Advisors LLC,50133,2021-09-29,0.011200000000000002,1603253,UNB
"Geode Capital Management, LLC",35546,2021-09-29,0.0079,1136761,UNB
"Penn Mutual Asset Management, LLC",30663,2021-09-29,0.0068000000000000005,980602,UNB
Dimensional Fund Advisors LP,29459,2021-09-29,0.0066,942098,UNB
Cardinal Capital Management,28531,2021-12-30,0.0064,851079,UNB
Trust Company of Vermont,27935,2021-12-30,0.0062,833301,UNB
"Renaissance Technologies, LLC",27732,2021-09-29,0.0062,886869,UNB
"Bridgeway Capital Management, Inc.",22797,2021-09-29,0.0051,729048,UNB
