Holder,Shares,Date Reported,% Out,Value,ABV
"ARK Investment Management, LLC",8502916,2021-09-29,0.126,166317036,BLI
"Vanguard Group, Inc. (The)",4124530,2021-09-29,0.0611,80675806,BLI
Blackrock Inc.,3708550,2021-09-29,0.055,72539238,BLI
Baillie Gifford and Company,2936034,2021-09-29,0.0435,57428825,BLI
SC US (TTGP) Ltd,2332962,2021-09-29,0.0346,45632736,BLI
Mackenzie Financial Corporation,2272941,2021-09-29,0.0337,44458725,BLI
"FMR, LLC",1985406,2021-09-29,0.0294,38834541,BLI
Invesco Ltd.,1478783,2021-09-29,0.0219,28924995,BLI
JP Morgan Chase & Company,1428171,2021-09-29,0.0212,27935024,BLI
"Two Sigma Advisers, LP",1177200,2021-09-29,0.0174,23026032,BLI
