Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",3563320,2021-09-29,0.0601,68451377,RSI
Canyon Capital Advisors LLC,3533929,2021-09-29,0.0596,67886776,RSI
Blackrock Inc.,3453177,2021-09-29,0.0583,66335530,RSI
"FMR, LLC",3243179,2021-09-29,0.0547,62301468,RSI
Eagle Asset Management Inc,2797964,2021-09-29,0.0472,53748888,RSI
"HG Vora Capital Management, LLC",2500000,2021-09-29,0.042199999999999994,48025000,RSI
"Times Square Capital Management, LLC",2157000,2021-09-29,0.0364,41435970,RSI
Jennison Associates LLC,1593843,2021-09-29,0.0269,30617724,RSI
"William Blair Investment Management, LLC",1416081,2021-09-29,0.0239,27202916,RSI
Kornitzer Capital Management Inc /ks,1387845,2021-09-29,0.023399999999999997,26660502,RSI
