Holder,Shares,Date Reported,% Out,Value,ABV
"Condire Management, LP",908415,2021-09-29,0.0809,15170530,NETI
Dimensional Fund Advisors LP,361318,2021-09-29,0.0322,6034010,NETI
"Punch & Associates Investment Management, Inc.",274405,2021-09-29,0.024399999999999998,4582563,NETI
"ValueWorks, LLC",217033,2021-09-29,0.019299999999999998,3624451,NETI
"Evermore Global Advisors, LLC",159464,2021-09-29,0.014199999999999999,2663048,NETI
Hourglass Capital LLC,116000,2021-09-29,0.0103,1937200,NETI
"Susquehanna Fundamental Investments, LLC",82866,2021-09-29,0.0074,1383862,NETI
"Advisor Group, Inc.",80585,2021-09-29,0.0072,1345769,NETI
"FMR, LLC",80385,2021-09-29,0.0072,1342429,NETI
Millennium Management LLC,73589,2021-09-29,0.0066,1228936,NETI
