Holder,Shares,Date Reported,% Out,Value,ABV
Magnetar Financial LLC,2549716,2021-09-29,0.049800000000000004,25395171,ETACU
"Wealthspring Capital ,LLC",219054,2021-09-29,0.0043,2181777,ETACU
"Yakira Capital Management, Inc.",201000,2021-09-29,0.0039000000000000003,2001960,ETACU
HRT Financial LLC,200000,2021-09-29,0.0039000000000000003,1992000,ETACU
"Sage Mountain Advisors, LLC",165958,2021-09-29,0.0032,1652941,ETACU
Glazer Capital LLC,62495,2021-09-29,0.0012,622450,ETACU
Cheyne Capital Management (UK) LLP,50000,2021-09-29,0.001,498000,ETACU
Wisconsin (State Of) Investment Board,50000,2021-09-29,0.001,498000,ETACU
Landscape Capital Management LLC,35999,2021-09-29,0.0007000000000000001,358550,ETACU
"Goldman Sachs Group, Inc.",15700,2021-09-29,0.0003,156372,ETACU
