Holder,Shares,Date Reported,% Out,Value,ABV
Sprott Inc.,4769103,2021-09-29,0.048799999999999996,77259468,MAG
Van Eck Associates Corporation,4527502,2021-09-29,0.0463,73345532,MAG
"First Eagle Investment Management, LLC",3353328,2021-09-29,0.034300000000000004,54323913,MAG
Jupiter Asset Management Limited,3228493,2021-09-29,0.033,52301586,MAG
"ETF Managers Group, LLC",2853645,2021-09-29,0.0292,46229049,MAG
Mackenzie Financial Corporation,1971417,2021-09-29,0.0202,31936955,MAG
Royal Bank of Canada,1934268,2021-09-29,0.019799999999999998,31335141,MAG
Price (T.Rowe) Associates Inc,1793413,2021-09-29,0.0183,29053290,MAG
"Mirae Asset Global Investments Co., Ltd.",1774592,2021-09-29,0.0182,28748390,MAG
"Gilder, Gagnon, Howe & Co.",1493333,2021-09-29,0.015300000000000001,24191994,MAG
