Holder,Shares,Date Reported,% Out,Value,ABV
"Broadwood Capital, Inc.",34005379,2021-09-29,0.20170000000000002,85693555,LCTX
Blackrock Inc.,8551700,2021-09-29,0.0507,21550284,LCTX
"Vanguard Group, Inc. (The)",5956634,2021-09-29,0.0353,15010717,LCTX
State Street Corporation,5458451,2021-09-29,0.032400000000000005,13755296,LCTX
"Defender Capital, LLC",4798270,2021-09-29,0.0285,12091640,LCTX
"Geode Capital Management, LLC",2341514,2021-09-29,0.0139,5900615,LCTX
JP Morgan Chase & Company,2215792,2021-09-29,0.0131,5583795,LCTX
Prescott General Partners LLC,1851851,2021-09-29,0.011000000000000001,4666664,LCTX
Northern Trust Corporation,1497627,2021-09-29,0.0089,3774020,LCTX
"Two Sigma Advisers, LP",1112366,2021-09-29,0.0066,2803162,LCTX
