Holder,Shares,Date Reported,% Out,Value,ABV
AIGH Capital Management LLC,1259644,2021-09-29,0.12369999999999999,5177136,BLIN
"AWM Investment Company, Inc.",300000,2021-09-29,0.0294,1233000,BLIN
"Vanguard Group, Inc. (The)",289645,2021-09-29,0.028399999999999998,1190440,BLIN
"Worth Venture Partners, LLC",204025,2021-09-29,0.02,838542,BLIN
"Renaissance Technologies, LLC",161432,2021-09-29,0.0158,663485,BLIN
"Raymond James Financial Services Advisors, Inc.",51897,2021-09-29,0.0051,213296,BLIN
"Geode Capital Management, LLC",46390,2021-09-29,0.0046,190662,BLIN
GWM Advisors LLC,44822,2021-09-29,0.0044,184218,BLIN
"James Investment Research, Inc.",37000,2021-09-29,0.0036,152070,BLIN
"Susquehanna Fundamental Investments, LLC",32100,2021-09-29,0.0032,131931,BLIN
