Holder,Shares,Date Reported,% Out,Value,ABV
Weiss Asset Management LP,2099934,2021-09-29,0.0913,18248426,SV
"CVI Holdings, LLC",1888241,2021-09-29,0.0821,16408814,SV
Beryl Capital Management LLC,1628352,2021-09-29,0.0708,14150378,SV
Hudson Bay Capital Management Lp,1212748,2021-09-29,0.0527,10538780,SV
"Shaw D.E. & Co., Inc.",1099655,2021-09-29,0.0478,9556001,SV
Bank of Montreal/Can/,1092322,2021-09-29,0.0475,9492278,SV
Deutsche Bank Aktiengesellschaft,500000,2021-09-29,0.0217,4345000,SV
"Goldman Sachs Group, Inc.",493541,2021-09-29,0.0215,4288871,SV
"Falcon Edge Capital, LP",450831,2021-09-29,0.0196,3917721,SV
Millennium Management LLC,414559,2021-09-29,0.018000000000000002,3602517,SV
