Holder,Shares,Date Reported,% Out,Value,ABV
"Clearlake Capital Group, LP",52854385,2021-09-29,0.36060000000000003,646937672,JBI
Wasatch Advisors Inc,11131295,2021-09-29,0.0759,136247050,JBI
Senvest Management LLC,3695380,2021-09-29,0.0252,45231451,JBI
Cramer Rosenthal Mcglynn LLC/Adv,3394328,2021-09-29,0.0232,41546574,JBI
"Luxor Capital Group, LP",3200000,2021-09-29,0.0218,39168000,JBI
"Vanguard Group, Inc. (The)",3057690,2021-09-29,0.0209,37426125,JBI
Wells Fargo & Company,3032674,2021-09-29,0.0207,37119929,JBI
"Ratan Capital Management, LP",2983845,2021-09-29,0.0204,36522262,JBI
Bayberry Capital Partners LP,2914573,2021-09-29,0.0199,35674373,JBI
Janus Henderson Group PLC,2663209,2021-09-29,0.0182,32597678,JBI
