Holder,Shares,Date Reported,% Out,Value,ABV
Bnp Paribas Asset Management Holding S.a.,2922070,2021-09-29,0.0236,21594097,ELMS
"Partners Capital Investment Group, LLP",2463518,2021-09-29,0.0199,18205398,ELMS
"Vanguard Group, Inc. (The)",1436532,2021-09-29,0.0116,10615971,ELMS
Marshall Wace North America L.p.,1167553,2021-09-29,0.009399999999999999,8628216,ELMS
Jennison Associates LLC,786524,2021-09-29,0.0063,5812412,ELMS
Blackrock Inc.,619061,2021-09-29,0.005,4574860,ELMS
"Geode Capital Management, LLC",410970,2021-09-29,0.0033,3037068,ELMS
DnB Asset Management AS,362664,2021-09-29,0.0029,2680086,ELMS
Phoenix Holdings Ltd.,310195,2021-09-29,0.0025,2292341,ELMS
"Cohen Capital Management, Inc.",301438,2021-09-29,0.0024,2227626,ELMS
