Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",549711,2021-09-29,0.0408,1533693,AUTO
"Vanguard Group, Inc. (The)",244624,2021-09-29,0.0182,682500,AUTO
Acadian Asset Management. LLC,244288,2021-09-29,0.0181,681563,AUTO
Blackrock Inc.,200695,2021-09-29,0.0149,559939,AUTO
Essex Investment Management Co Inc,192019,2021-09-29,0.0143,535733,AUTO
"Geode Capital Management, LLC",68506,2021-09-29,0.0051,191131,AUTO
Dimensional Fund Advisors LP,44363,2021-09-29,0.0033,123772,AUTO
Citadel Advisors LLC,44088,2021-09-29,0.0033,123005,AUTO
State Street Corporation,40398,2021-09-29,0.003,112710,AUTO
Bank Of New York Mellon Corporation,37658,2021-09-29,0.0028000000000000004,105065,AUTO
