Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,3364017,2021-09-29,0.033,59744941,DSL
"McGowan Group Asset Management, Inc.",2491745,2021-09-29,0.024399999999999998,44253391,DSL
UBS Group AG,1966519,2021-09-29,0.019299999999999998,34925377,DSL
Wells Fargo & Company,1654494,2021-09-29,0.016200000000000003,29383813,DSL
Invesco Ltd.,1421332,2021-09-29,0.0139,25242856,DSL
Royal Bank of Canada,1001323,2021-09-29,0.0098,17783496,DSL
Cohen & Steers Inc.,871574,2021-09-29,0.0085,15479154,DSL
Bank of America Corporation,732949,2021-09-29,0.0072,13017174,DSL
Penserra Capital Management LLC,710844,2021-09-29,0.006999999999999999,12624589,DSL
SIT Investment Associates Inc,634031,2021-09-29,0.0062,11260390,DSL
