Holder,Shares,Date Reported,% Out,Value,ABV
Federated Hermes Kaufmann Small Cap Fund,2776003,2021-10-30,0.1207,34700037,PX
AB Cap Fd.-AB Small Cap Growth Port,1606279,2021-10-30,0.0698,20078487,PX
Fidelity Strategic Advisors Small-Mid Cap Fund,997732,2021-10-30,0.0434,12471650,PX
Financial Investors Tr-Grandeur Peak Global Opportunities Fund,510700,2021-10-30,0.0222,6383750,PX
Fidelity Small Cap Stock Fund,388700,2021-10-30,0.0169,4858750,PX
Principal Small Cap Growth Fd I,316550,2021-10-30,0.0138,3956875,PX
Financial Investors Tr-Grandeur Peak Global Stalwarts Fd,224000,2021-10-30,0.0097,2800000,PX
Financial Investors Tr-Grandeur Peak Global Reach Fund,176600,2021-10-30,0.0077,2207500,PX
Fidelity Select Portfolios - Brokerage&Investment Mgt,152824,2021-11-29,0.0066,2104386,PX
Financial Investors Tr-Grandeur Peak U.S. Stalwarts Fund,82000,2021-10-30,0.0036,1025000,PX
