Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1332390,2021-09-29,0.0226,739476,XPL
Jacob Asset Management of New York LLC,900000,2021-09-29,0.015300000000000001,499500,XPL
"Renaissance Technologies, LLC",872418,2021-09-29,0.0148,484191,XPL
"Geode Capital Management, LLC",311982,2021-09-29,0.0053,173150,XPL
"Bridgeway Capital Management, Inc.",205000,2021-09-29,0.0034999999999999996,113775,XPL
Fruth Investment Management,193000,2021-12-30,0.0033,96480,XPL
Banque Pictet & Cie SA,100000,2021-09-29,0.0017000000000000001,55500,XPL
Regions Financial Corporation,88264,2021-09-29,0.0015,48986,XPL
"Neuberger Berman Group, LLC",87056,2021-09-29,0.0015,48316,XPL
Northern Trust Corporation,78825,2021-09-29,0.0013,43747,XPL
