Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",5275903,2021-09-29,0.018799999999999997,100558711,TFSL
"Renaissance Technologies, LLC",5133402,2021-09-29,0.0183,97842642,TFSL
Blackrock Inc.,3046772,2021-09-29,0.0109,58071474,TFSL
"Empyrean Capital Partners, LP",1554766,2021-09-29,0.0055000000000000005,29633839,TFSL
Bank Of New York Mellon Corporation,1342402,2021-09-29,0.0048,25586182,TFSL
Dimensional Fund Advisors LP,1203123,2021-09-29,0.0043,22931524,TFSL
"Geode Capital Management, LLC",838772,2021-09-29,0.003,15986994,TFSL
State Street Corporation,796816,2021-09-29,0.0028000000000000004,15187312,TFSL
"Mirae Asset Global Investments Co., Ltd.",641596,2021-09-29,0.0023,12228819,TFSL
Parametric Portfolio Associates,435829,2021-09-29,0.0016,8306900,TFSL
