Holder,Shares,Date Reported,% Out,Value,ABV
"Baupost Group, Inc,.(The) LLC",53971307,2021-09-29,0.1528,1589994704,LBTYK
Dodge & Cox Inc,16283409,2021-09-29,0.0461,479709229,LBTYK
"Luxor Capital Group, LP",15273047,2021-09-29,0.0433,449943964,LBTYK
Blackrock Inc.,12247881,2021-09-29,0.0347,360822574,LBTYK
"FMR, LLC",10278302,2021-09-29,0.0291,302798776,LBTYK
Lyrical Asset Management LP,10001607,2021-09-29,0.028300000000000002,294647342,LBTYK
Naya Capital Management Uk Ltd,8613024,2021-09-29,0.024399999999999998,253739687,LBTYK
Artisan Partners Limited Partnership,8394516,2021-09-29,0.023799999999999998,247302441,LBTYK
"Vanguard Group, Inc. (The)",8342120,2021-09-29,0.0236,245758855,LBTYK
Pendal Group Ltd,7780465,2021-09-29,0.022000000000000002,229212498,LBTYK
