Holder,Shares,Date Reported,% Out,Value,ABV
City of London Investment Management Co. Limited,2404764,2021-09-29,0.1487,40808845,EMF
"1607 Capital Partners, LLC",1170643,2021-09-29,0.0724,19865811,EMF
Wells Fargo & Company,876909,2021-09-29,0.0542,14881145,EMF
"Relative Value Partners Group, LLC",690557,2021-09-29,0.042699999999999995,11718752,EMF
Morgan Stanley,199864,2021-09-29,0.0124,3391692,EMF
"Flagship Harbor Advisors, LLC",188270,2021-09-29,0.0116,3194941,EMF
"Cornerstone Advisors, LLC",177008,2021-09-29,0.0109,3003825,EMF
"Wolverine Asset Management, LLC",174539,2021-09-29,0.0108,2961926,EMF
Stifel Financial Corporation,171568,2021-09-29,0.0106,2911508,EMF
FCA Corporation,148350,2021-09-29,0.0092,2517499,EMF
