Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",13474973,2021-09-29,0.11560000000000001,2245469500,BR
Blackrock Inc.,9283177,2021-09-29,0.0796,1546948615,BR
Janus Henderson Group PLC,5645283,2021-09-29,0.0484,940729959,BR
State Street Corporation,4889737,2021-09-29,0.04190000000000001,814825773,BR
Price (T.Rowe) Associates Inc,4415773,2021-09-29,0.0379,735844412,BR
Baillie Gifford and Company,4082706,2021-09-29,0.035,680342127,BR
Apg Asset Management N.v.,4031453,2021-09-29,0.0346,671801327,BR
"Geode Capital Management, LLC",2160725,2021-09-29,0.018500000000000003,360063214,BR
Jensen Investment Management Inc,1755253,2021-09-29,0.0151,292495359,BR
Wells Fargo & Company,1578163,2021-09-29,0.013500000000000002,262985082,BR
