Holder,Shares,Date Reported,% Out,Value,ABV
Karpus Management Inc,1280787,2021-06-29,0.0581,12372402,ASAX
Nomura Holdings Inc.,849153,2021-06-29,0.0385,8202817,ASAX
JP Morgan Chase & Company,813140,2021-06-29,0.0369,7854932,ASAX
Periscope Capital Inc.,778060,2021-06-29,0.0353,7516059,ASAX
Linden Advisors LP,577385,2021-06-29,0.0262,5577539,ASAX
"Radcliffe Capital Management, L.P.",500000,2021-06-29,0.0227,4830000,ASAX
"Goldman Sachs Group, Inc.",494767,2021-06-29,0.0225,4779449,ASAX
Polar Asset Management Partners Inc.,475000,2021-06-29,0.0216,4588500,ASAX
Hudson Bay Capital Management LP,388100,2021-06-29,0.0176,3749046,ASAX
Fir Tree Capital Management LLP,361707,2021-06-29,0.016399999999999998,3494089,ASAX
