Holder,Shares,Date Reported,% Out,Value,ABV
MAK Capital One LLC,11434913,2021-09-29,0.19829999999999998,23098524,YTRA
"Altai Capital Management, L.P.",4876755,2021-09-29,0.08460000000000001,9851045,YTRA
"Letko, Brosseau & Associates Inc.",2138020,2021-09-29,0.0371,4318800,YTRA
Acuitas Investments LLC,1597020,2021-09-29,0.0277,3225980,YTRA
Macquarie Group Limited,1517794,2021-09-29,0.0263,3065943,YTRA
"Millrace Asset Group, Inc.",1236699,2021-09-29,0.021400000000000002,2498131,YTRA
"Renaissance Technologies, LLC",1217605,2021-09-29,0.021099999999999997,2459562,YTRA
"Yakira Capital Management, Inc.",376607,2021-09-29,0.006500000000000001,760746,YTRA
"Gabelli Funds, LLC",191521,2021-09-29,0.0033,386872,YTRA
"Gabelli & Co. Investment Advisers, Inc.",149286,2021-09-29,0.0026,301557,YTRA
