Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,20206754,2021-09-29,0.1588,336038319,ATI
"Vanguard Group, Inc. (The)",13824861,2021-09-29,0.10859999999999999,229907438,ATI
Capital International Investors,11087434,2021-09-29,0.08710000000000001,184384027,ATI
State Street Corporation,8943998,2021-09-29,0.0703,148738686,ATI
"Channing Capital Management, LLC",4934974,2021-09-29,0.0388,82068617,ATI
Dimensional Fund Advisors LP,4845539,2021-09-29,0.0381,80581313,ATI
"Shaw D.E. & Co., Inc.",4039159,2021-09-29,0.0317,67171214,ATI
"Barrow, Hanley Mewhinney & Strauss, LLC",3870955,2021-09-29,0.0304,64373981,ATI
Capital International Ltd /ca/,3099786,2021-09-29,0.024399999999999998,51549441,ATI
"Ameriprise Financial, Inc.",2979662,2021-09-29,0.023399999999999997,49551779,ATI
