Holder,Shares,Date Reported,% Out,Value,ABV
BVF Inc.,5328239,2021-09-29,0.0739,27546995,PIRS
"Aquilo Capital Management, LLC",3196527,2021-09-29,0.0444,16526044,PIRS
Citadel Advisors LLC,2309865,2021-09-29,0.0321,11942002,PIRS
Millennium Management LLC,2046850,2021-09-29,0.028399999999999998,10582214,PIRS
Morgan Stanley,1737126,2021-09-29,0.0241,8980941,PIRS
Invesco Ltd.,1501699,2021-09-29,0.0208,7763783,PIRS
Blackrock Inc.,1276990,2021-09-29,0.0177,6602038,PIRS
"Two Sigma Investments, LP",1167548,2021-09-29,0.016200000000000003,6036223,PIRS
"Two Sigma Advisers, LP",1114700,2021-09-29,0.0155,5762999,PIRS
"Vanguard Group, Inc. (The)",1079241,2021-09-29,0.015,5579675,PIRS
