Holder,Shares,Date Reported,% Out,Value,ABV
Invesco Ltd.,7176011,2021-09-29,0.2217,25546599,SOLO
"Susquehanna International Group, LLP",1391984,2021-09-29,0.043,4955463,SOLO
State Street Corporation,1117204,2021-09-29,0.0345,3977246,SOLO
Millennium Management LLC,830541,2021-09-29,0.025699999999999997,2956725,SOLO
Rafferty Asset Management,729856,2021-09-29,0.0226,2598287,SOLO
"Baird Financial Group, Inc.",589038,2021-09-29,0.0182,2096975,SOLO
"Susquehanna Fundamental Investments, LLC",398973,2021-09-29,0.0123,1420343,SOLO
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd",267180,2021-09-29,0.0083,951160,SOLO
Vontobel Holding Limited,263131,2021-09-29,0.008100000000000001,936746,SOLO
Morgan Stanley,244147,2021-09-29,0.0075,869163,SOLO
